imdb_id,runtime,budget,reveune,Animation,Action,Adventure,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Science Fiction,Romance,Thriller,Western,War,ratings
tt1486192,111,26000000,29657751,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6.4
tt0168192,69,100000,27000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8
tt0331282,95,200000,286000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
tt1674784,91,36000000,9612469,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5.3
tt1748197,85,20000000,2128186,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4.4
tt1948150,143,3062000,25034000,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.7
tt1107319,90,4000000,55125,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.4
tt0120244,91,450,288,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.8
tt1584131,100,13400000,16700000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.6
tt1742650,89,24000000,30551495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.9
tt0026071,95,1152000,1439000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.0
tt1446714,124,130000000,403170142,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7.0
tt1640402,96,552000,78000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.9
tt1093357,89,30000000,64626786,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.9
tt1605630,113,50000000,234989584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
tt1714203,83,5000000,8493728,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.7
tt1071875,95,57000000,149217355,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.3
tt1855325,95,65000000,240159255,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5.4
tt1007029,105,13000000,114956699,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.4
tt1031282,100,5000000,6011000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
tt1242460,112,7000000,6038942,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.5
tt0810913,91,79000000,149673788,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3
tt0144637,93,1700000,9037000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.7
tt0415003,162,1300000,11000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.5
tt1637725,106,50000000,549368315,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.9
tt1692486,80,25000000,27603069,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.2
tt0816711,116,200000000,531865000,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,7.0
tt1430626,88,60000000,118338361,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.7
tt1195478,124,30000000,53909751,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2
tt1630036,129,1000000,34522221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0
tt0076299,106,810000,1258000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,7.1
tt1611224,94,69000000,112265139,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.9
tt0763831,91,40000000,22044277,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.9
tt1656190,94,30000000,40346186,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5
tt0485985,125,58000000,50365377,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,5.9
tt1397514,94,79000000,355692760,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.8
tt1583421,110,130000000,371876278,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5.8
tt1606389,104,30000000,196114570,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.8
tt1778304,83,5000000,205703818,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.8
tt1227165,93,2000000,273137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.1
tt1517260,125,44000000,63327201,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5.9
tt1850397,108,13000000,5981749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.3
tt0443272,149,65000000,275293450,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.3
tt0332605,104,2500000,57862,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7.1
tt1022547,112,40000,220000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.3
tt0107719,93,19000000,2119994,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,5.8
tt1646980,98,17000000,3696232,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.9
tt1726669,102,10000000,3665069,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.7
tt0017423,84,463455,966878,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.3
tt1729637,130,130,8,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.6
tt0270891,95,2498210,4810190,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.6
tt1482459,86,70000000,348840316,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.4
tt1602098,113,8000000,5634828,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.7
tt1053810,100,41000000,7448385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2
tt0018183,80,483103,1027757,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.4
tt0221809,101,300000,2074000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.6
tt1668189,96,2000000,676045,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.7
tt0830199,76,2000000,462107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.6
tt0455537,80,130000,1677,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3.9
tt1740710,139,5510000,18050000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.8
tt1389137,124,50000000,120081841,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.1
tt1656192,109,10000000,10759,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.3
tt1412386,124,10000000,136836156,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.2
tt1655442,100,15000000,133432856,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.9
tt1788391,95,500000,171760,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,6.4
tt1214962,105,17000000,12355798,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.2
tt0082619,90,2000000,958000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.4
tt1601913,117,25000000,77278331,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.8
tt1820462,81,2000000,8000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1
tt0141399,95,36000000,3003296,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.4
tt1483013,124,120000000,286168572,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7.0
tt1640548,108,12000000,972512,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.8
tt1748179,119,14000000,13551174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.2
tt1670345,115,75000000,117698894,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.3
tt1591479,110,12000000,81272766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.5
tt0790724,130,60000000,218340595,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7.0
tt1655420,99,6400000,35057696,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0
tt1723811,100,6500000,17693675,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.2
tt1764651,103,100000000,312573423,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.6
tt1430132,126,120000000,415440673,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6.7
tt2024544,134,20000000,187000000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8.1
tt0106464,120,12000000,212483,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.5
tt1854564,106,90000000,174578751,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.8
tt1981115,112,170000000,644571402,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.9
tt1392190,120,150000000,378858340,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8.1
tt1772230,125,30000000,108348,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,5.8
tt1560985,83,1000000,101758490,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.2
tt0383010,92,30000000,54819301,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
tt0837562,91,85000000,358375603,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.1
tt1645170,83,65000000,179379533,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
tt1586265,110,40000000,79700000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.7
tt0100129,90,5000000,485772,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5
tt1877589,180,1200000,2400000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.7
tt2016940,105,25000000,2054941,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.1
tt1572315,92,20000000,47241945,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.8
tt1921064,105,130000000,117831631,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,5.5
tt1706593,84,15000000,145000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,7.0
tt1617661,124,176000003,183987723,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5.3
tt1410063,145,94000000,95311434,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.6
tt1705772,149,6100000,28000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.5
tt1496380,141,470000,3800000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
tt0052583,98,1140000,3745000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.6
tt1855199,109,7000000,48126384,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7.6
tt1937339,124,3550000,48000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.8
tt1623288,90,60000000,107139399,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0
tt1701210,130,40000000,5446000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.7
tt1675434,112,13000000,426480871,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5
tt0119517,100,5000000,4710749,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.3
tt0838280,172,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
tt1509651,142,500000,15000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1
tt1426329,92,10000000,1585582,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.2
tt1524137,109,25000000,63100000,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6.5
tt1327194,101,25000000,99357138,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.5
tt0431021,92,14000000,85446075,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.9
tt0217107,93,200000,1160268,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4.1
tt1915581,110,7000000,167221571,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.1
tt2017020,105,105000000,347434178,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.3
tt1366365,93,20000000,16863583,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.9
tt1687901,107,4798235,209696,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6.5
tt1860353,96,135000000,282570682,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.4
tt1762399,87,80000000,126546518,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.2
tt1602613,90,4800000,10337387,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5.7
tt0889061,100,300,300,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.3
tt0107130,104,12000000,1703282,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.1
tt0094169,110,5000000,858250,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,5.0
tt0118577,86,10000000,45779,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
tt1988689,97,577450,1154901,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.8
tt1663321,93,12000000,1428291,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0
tt0073317,118,13000000,24441725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3
tt1913166,99,10,10000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.5
tt1529567,41,5000000,4074023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7
tt0114536,113,25000000,6278139,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.7
tt1430615,107,40000000,24719215,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.5
tt1683921,98,2500000,3358,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.7
tt1714210,96,8000,469947,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.6
tt2025526,122,8000000,49000000,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,7.2
tt2752758,89,7000000,36433975,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.1
tt0268711,110,3000000,3098924,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4.3
tt1839596,159,10920000,19660000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7.7
tt2082513,143,2,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.5
tt0114666,99,14000000,5780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
tt1334104,140,1200000,2100000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.1
tt1433822,82,17000000,9627492,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.1
tt1714209,127,10000000,303877,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4.5
tt0109368,95,8500000,250993,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.1
tt1695800,160,385320,1120000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.3
tt1298649,98,68000000,68267862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7
tt0050379,152,4100000,20000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,5.9
tt1731141,114,110000000,125537191,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.6
tt1649419,113,42000000,180274123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.6
tt1277953,93,145000000,746921274,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.8
tt2112999,62,250000,1000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4
tt1336608,123,75000000,59418613,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,5.9
tt1536048,119,15000000,868439,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.3
tt2012665,90,5000000,1189612,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.9
tt1351685,114,195000000,197687603,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.2
tt1441952,107,5000000,34564651,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.8
tt0120042,70,130000,1596,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
tt1446192,97,145000000,306941670,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.3
tt2097245,122,5000000,13645556,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.8
tt1422136,99,4000000,25345000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.2
tt2070649,125,2200000,31500000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.1
tt1592525,95,20000000,32204030,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.1
tt1859650,111,17000000,73244881,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.3
tt0025617,85,947000,1120000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.6
tt0244504,104,1900000,2070806,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.9
tt1496422,107,12500000,1353868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.8
tt1582507,101,6900000,44287131,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.6
tt1922777,110,3000000,77712439,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,6.8
tt1615065,131,45000000,82966152,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6.5
tt1588334,83,10000000,4417580,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.5
tt2109184,95,5000000,142817992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.6
tt1905041,130,160000000,788679850,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.1
tt0084273,96,50091,112940,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5.8
tt1371111,172,102000000,130482868,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.4
tt1748122,94,16000000,68263166,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.8
tt1840417,96,6000000,13231461,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.0
tt0337692,137,25000000,8784318,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.1
tt0248216,151,350000,6100000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0
tt1265971,115,799634,3036326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.6
tt0037465,154,2995000,2000000,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,6.4
tt1602472,91,8000000,1653792,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
tt1920849,87,3000000,11947954,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.3
tt2125435,93,1800000,21107746,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.3
tt1996264,85,850000,1243961,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
tt1132449,94,26350000,1576687,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.8
tt1990314,85,2500000,3325038,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,7.1
tt1862079,85,750000,4007792,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,7.0
tt1770734,101,6300000,419953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.2
tt2063781,85,500000,376597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.8
tt1742336,90,125000,3200000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.7
tt1918887,169,510000,2700000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.9
tt1976608,93,500000,845188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.9
tt1849718,174,11097000,49028000,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.9
tt1659337,102,13000000,33400000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8.0
tt0800164,83,800000,966214,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.4
tt1065073,164,4000000,44349000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.9
tt1640711,97,12468389,29007412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7
tt1800741,99,33000000,140470746,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,6.4
tt1549589,96,4000000,911466,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.6
tt2076176,148,27563396,29193330,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.9
tt0070743,90,100000,1078000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.9
tt2016894,133,12000000,51000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.5
tt0088199,88,150,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.5
tt1440732,102,9000000,8303261,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.3
tt1725795,168,16000000,98900000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.2
tt1206483,93,73476,134906,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.2
tt1682180,99,12000000,12077441,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,6.8
tt2042568,105,11000000,32935319,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.5
tt1959490,139,125000000,362637473,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.8
tt1602620,127,8900000,19839492,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.9
tt1931533,110,15000000,19422261,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2
tt1126590,105,10000000,28883511,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0
tt1340138,126,155000000,440603537,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.4
tt1860152,87,4141459,201607,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0
tt1411250,119,38000000,98337295,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.4
tt1232200,116,70000000,58058367,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5
tt1100089,134,24000000,12096300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.0
tt1869716,116,6500000,2401510,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.8
tt1907668,138,31000000,161772375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.3
tt1321511,104,30000000,4861022,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5.7
tt0094813,94,5000000,807947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.1
tt1931435,90,35000000,21819348,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6
tt0113463,139,14000000,2474000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.7
tt1333125,90,6000000,32438988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3
tt0454876,127,120000000,609016565,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.9
tt1307068,101,10000000,9636289,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,6.7
tt1876451,116,14000000,24637469,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.7
tt1047540,104,25000000,119772232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
tt0116985,88,500000,431326,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.6
tt1276419,137,8000000,7594693,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,7.5
tt1651118,207,2000000,393816,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7
tt0108320,99,10500000,123509,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.5
tt0206200,135,4000000,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
tt0373051,93,45000000,101702060,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.8
tt1616195,137,35000000,84606030,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,6.5
tt0099039,102,855,855810,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
tt1758830,134,35000000,88058786,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2
tt1603257,90,3000000,3010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.7
tt2035599,97,900000,25000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.2
tt0119870,83,137731,1778391,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.6
tt0077249,88,750,703,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.1
tt1726589,100,930000,30905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6
tt1542482,113,6200000,4820000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.7
tt2088012,110,4160000,34000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.1
tt2109248,165,210000000,1091405097,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.6
tt1510907,97,250000,23859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7
tt1767382,85,2000000,13101672,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5.2
tt0399854,111,3000000,13954476,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.5
tt1690953,98,76000000,970761885,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.4
